sex,age,race,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,days_b_screening_arrest,c_days_from_compas,c_charge_degree,c_charge_desc,is_recid,is_violent_recid,decile_score.1,v_decile_score,priors_count.1,two_year_recid
Male,29,African-American,0,2,0,0,0,-1.0,1.0,F,Felony Battery (Dom Strang),1,0,2,2,0,1
Female,28,African-American,0,5,0,0,1,-43.0,43.0,F,Uttering a Forged Instrument,0,0,5,5,1,0
Male,36,Caucasian,0,7,0,0,6,-126.0,131.0,F,Grand Theft in the 3rd Degree,0,0,7,3,6,0
Male,28,African-American,0,6,0,1,5,-1.0,1.0,M,arrest case no charge,0,0,6,5,5,0
Male,33,Caucasian,0,1,0,0,0,-1.0,1.0,F,Grand Theft (Motor Vehicle),1,0,1,1,0,1
Male,43,Caucasian,0,2,0,0,4,0.0,0.0,M,Battery,0,0,2,4,4,0
Male,45,Hispanic,0,6,0,0,1,-1.0,1.0,M,Battery,0,0,6,3,1,0
Male,32,Caucasian,0,5,0,0,5,-1.0,1.0,F,Resist Officer w/Violence,1,0,5,7,5,1
Female,35,African-American,0,3,0,0,0,-1.0,1.0,F,Possession of Cocaine,1,0,3,2,0,1
Male,23,African-American,0,4,0,0,1,-1.0,1.0,F,Felony Batt(Great Bodily Harm),1,0,4,3,1,1
Male,41,Hispanic,0,1,0,0,1,-1.0,1.0,M,Aggrav Battery w/Deadly Weapon,0,0,1,1,1,0
Male,25,Other,20,10,0,0,24,-1.0,1.0,F,arrest case no charge,1,1,10,6,24,1
Male,35,Hispanic,0,9,1,0,12,-1.0,1.0,F,Aggravated Assault W/Dead Weap,0,0,9,6,12,0
Male,25,African-American,0,6,0,0,4,0.0,0.0,F,Crim Use of Personal ID Info,1,0,6,5,4,1
Male,69,Caucasian,0,2,0,0,6,-1.0,1.0,F,Driving While License Revoked,1,0,2,1,6,1
Male,24,Asian,0,3,0,0,0,-1.0,1.0,M,Battery,0,0,3,4,0,0
Male,21,African-American,0,6,0,0,3,34.0,38.0,F,Grand Theft (Motor Vehicle),1,1,6,6,3,1
Male,28,Hispanic,0,4,0,0,0,-1.0,1.0,F,Grand Theft in the 3rd Degree,0,0,4,4,0,0
Male,47,African-American,0,7,0,0,23,-1.0,1.0,F,Poss Wep Conv Felon,1,0,7,5,23,1
Male,59,Other,0,1,0,0,1,,9.0,F,Possession Of Alprazolam,0,0,1,1,1,0
Male,29,African-American,0,10,1,0,13,0.0,0.0,F,Poss Pyrrolidinovalerophenone,1,1,10,10,13,1
Male,36,Caucasian,0,4,0,0,14,-38.0,38.0,F,Grand Theft in the 3rd Degree,1,0,4,1,14,1
Male,26,African-American,0,8,0,0,9,-1.0,1.0,F,Drivg While Lic Suspd/Revk/Can,1,1,8,7,9,1
Male,31,Other,0,1,0,0,0,-1.0,1.0,M,Viol Prot Injunc Repeat Viol,0,0,1,1,0,0
Male,32,African-American,0,3,0,0,8,35.0,0.0,F,Grand Theft in the 3rd Degree,1,0,3,3,8,1
Female,27,Caucasian,0,7,0,0,3,-121.0,121.0,F,arrest case no charge,1,0,7,4,3,1
Male,28,Caucasian,0,7,0,0,0,0.0,1.0,F,"Deliver 3,4 Methylenediox",0,0,7,3,0,0
Male,48,Caucasian,0,1,0,0,1,0.0,1.0,M,Driving Under The Influence,1,0,1,1,1,1
Male,23,Caucasian,0,7,0,0,2,129.0,232.0,F,arrest case no charge,1,0,7,7,2,1
Male,44,Caucasian,0,1,0,0,0,-1.0,1.0,M,Battery,0,0,1,1,0,0
Male,42,African-American,0,5,0,0,7,-1.0,1.0,M,Driving License Suspended,0,0,5,3,7,0
Male,39,African-American,0,7,0,0,5,-1.0,1.0,F,Grand Theft in the 3rd Degree,0,0,7,4,5,0
Female,46,Hispanic,0,1,0,0,2,-1.0,1.0,F,Grand Theft in the 3rd Degree,0,0,1,1,2,0
Male,55,Caucasian,0,5,0,0,0,-1.0,1.0,M,Battery,0,0,5,3,0,0
Male,27,African-American,0,9,0,0,5,-1.0,1.0,F,Burglary Dwelling Occupied,1,0,9,4,5,1
Female,31,Caucasian,0,9,0,0,0,-1.0,1.0,M,Battery,0,0,9,5,0,0
Male,25,African-American,0,2,0,0,0,-1.0,1.0,F,Poss Tetrahydrocannabinols,0,0,2,4,0,0
Male,32,Caucasian,0,7,0,2,6,0.0,0.0,M,Refuse Submit Blood/Breath Test,0,0,7,4,6,0
Male,36,African-American,0,5,0,0,2,-1.0,1.0,F,Driving While License Revoked,0,0,5,4,2,0
Male,21,African-American,0,7,0,0,3,-1.0,0.0,F,arrest case no charge,1,0,7,6,3,1
Male,39,Caucasian,0,4,0,0,2,0.0,1.0,M,Driving Under The Influence,0,0,4,2,2,0
Female,26,African-American,0,2,0,0,0,0.0,1.0,M,Battery,0,0,2,2,0,0
Male,28,African-American,0,8,0,0,8,0.0,1.0,F,Grand Theft in the 3rd Degree,1,0,8,7,8,1
Male,67,Caucasian,0,1,0,0,2,-4.0,5.0,M,Refuse Submit Blood/Breath Test,1,0,1,1,2,1
Female,22,Other,0,4,0,0,0,-1.0,1.0,F,Aggrav Battery w/Deadly Weapon,0,0,4,5,0,0
Male,37,Caucasian,0,1,0,0,3,-1.0,1.0,M,Driving Under The Influence,0,0,1,1,3,0
Male,23,African-American,0,8,0,0,2,-1.0,1.0,M,Criminal Mischief,1,0,8,8,2,1
Female,49,African-American,0,7,0,0,14,-1.0,1.0,M,Battery,1,0,7,3,14,1
Male,32,Caucasian,0,7,0,0,9,0.0,0.0,M,Trespass Other Struct/Conve,1,0,7,4,9,1
Male,41,Caucasian,0,6,0,0,9,-1.0,1.0,M,Battery,0,0,6,2,9,0
Male,25,African-American,0,3,0,0,1,0.0,1.0,M,Battery,0,0,3,3,1,0
Female,57,Caucasian,0,1,0,0,3,,475.0,F,Battery on Law Enforc Officer,0,0,1,1,3,0
Male,58,Caucasian,0,1,0,0,0,-1.0,1.0,M,Battery,0,0,1,1,0,0
Male,44,African-American,2,9,0,0,19,-17.0,17.0,M,Battery,1,1,9,6,19,1
Male,28,African-American,0,4,0,0,1,0.0,1.0,F,Aggrav Stalking After Injunctn,1,0,4,5,1,0
Female,39,African-American,0,5,0,0,0,-1.0,1.0,F,Grand Theft in the 3rd Degree,1,0,5,2,0,1
Male,54,Caucasian,0,1,0,0,0,-1.0,1.0,F,Agg Battery Grt/Bod/Harm,0,0,1,1,0,0
Male,21,Hispanic,0,4,0,0,0,657.0,1.0,M,Battery,1,1,4,6,0,1
Male,43,Caucasian,0,4,0,0,0,-1.0,1.0,M,DUI Property Damage/Injury,0,0,4,1,0,0
Male,31,African-American,0,10,0,0,5,0.0,0.0,M,Battery,0,0,10,10,5,0
Male,30,African-American,4,10,1,0,11,0.0,0.0,F,Pos Cannabis W/Intent Sel/Del,0,0,10,9,11,0
Male,27,Caucasian,0,4,1,3,4,-1.0,1.0,M,Battery,1,0,4,6,4,1
Male,28,African-American,0,2,0,0,0,-1.0,1.0,M,Battery,1,0,2,2,0,1
Male,24,African-American,0,7,0,0,0,-1.0,1.0,M,Possess Drug Paraphernalia,0,0,7,4,0,0
Male,43,Caucasian,0,1,0,0,0,0.0,0.0,M,Susp Drivers Lic 1st Offense,0,0,1,1,0,0
Male,44,African-American,0,4,0,0,10,-7.0,7.0,M,Driving Under The Influence,1,0,4,2,10,1
Male,51,African-American,0,7,0,0,4,-44.0,45.0,F,arrest case no charge,0,0,7,6,4,0
Male,24,Hispanic,0,10,0,0,11,-15.0,15.0,F,Solicit Deliver Cocaine,1,1,10,8,11,1
Male,31,African-American,0,3,0,0,1,309.0,40.0,F,Attempt Burglary (Struct),1,0,3,2,1,0
Male,23,African-American,0,3,0,0,0,-1.0,1.0,F,Pos Cannabis W/Intent Sel/Del,0,0,3,4,0,0
Male,26,African-American,2,10,1,0,8,-85.0,85.0,M,Prowling/Loitering,1,1,10,7,8,1
Male,36,Caucasian,0,3,0,0,5,-1.0,1.0,M,Viol Injunct Domestic Violence,1,0,3,2,5,1
Male,27,Caucasian,0,9,0,0,1,-1.0,1.0,F,arrest case no charge,0,0,9,7,1,0
Male,24,African-American,0,10,0,0,0,0.0,1.0,F,Felon in Pos of Firearm or Amm,1,0,10,9,0,1
Male,66,Caucasian,0,1,0,0,0,-1.0,1.0,M,Battery,0,0,1,1,0,0
Female,36,Caucasian,0,4,0,1,3,0.0,0.0,F,Possession of Cocaine,0,0,4,1,3,0
Male,53,Hispanic,0,8,0,0,9,-1.0,1.0,F,Felony Petit Theft,1,0,8,5,9,1
Male,23,Caucasian,0,3,0,0,1,0.0,0.0,F,Possession of Cocaine,1,0,3,4,1,1
Female,22,African-American,0,7,0,0,0,0.0,1.0,M,Battery,1,1,7,5,0,1
Male,25,Hispanic,0,3,0,1,1,-1.0,1.0,F,Crimin Mischief Damage $1000+,0,0,3,3,1,0
Male,56,African-American,0,1,0,0,4,-1.0,1.0,F,Possession of Cocaine,0,0,1,1,4,0
Male,29,Native American,0,2,0,0,1,37.0,187.0,F,Possession of Cocaine,0,0,2,2,1,0
Male,29,Caucasian,0,6,0,0,10,-365.0,94.0,F,arrest case no charge,1,0,6,3,10,1
Male,51,Asian,0,1,0,0,1,-1.0,1.0,F,arrest case no charge,1,0,1,1,1,1
Female,58,African-American,0,1,0,0,3,-18.0,1.0,M,arrest case no charge,0,0,1,1,3,0
Male,24,Caucasian,0,5,1,2,3,0.0,0.0,M,DUI Level 0.15 Or Minor In Veh,0,0,5,6,3,0
Male,22,African-American,0,3,0,0,0,-1.0,1.0,F,Burglary Dwelling Armed,1,1,3,6,0,1
Male,39,Caucasian,0,1,0,0,0,-1.0,1.0,M,Battery,0,0,1,1,0,0
Male,20,Hispanic,0,10,0,0,3,-1.0,1.0,F,Pos Cannabis W/Intent Sel/Del,1,0,10,10,3,1
Male,46,Caucasian,0,7,0,0,10,-1.0,1.0,F,arrest case no charge,1,0,7,5,10,1
Male,38,Caucasian,0,1,0,0,1,-27.0,27.0,F,Possession Of Methamphetamine,1,0,1,1,1,1
Male,23,Caucasian,0,8,0,0,0,0.0,0.0,M,Viol Pretrial Release Dom Viol,1,1,8,9,0,1
Male,39,Other,0,5,0,0,6,-1.0,1.0,F,Burglary Unoccupied Dwelling,0,0,5,1,6,0
Male,25,African-American,0,8,0,0,0,0.0,0.0,F,Felony Battery,0,0,8,6,0,0
Male,31,African-American,0,9,0,0,19,-1.0,1.0,F,Driving While License Revoked,1,0,9,9,19,1
Female,25,African-American,0,3,0,0,1,-1.0,1.0,M,Battery,1,0,3,3,1,1
Male,26,African-American,0,6,0,0,6,-1.0,1.0,F,arrest case no charge,0,0,6,6,6,0
Male,25,African-American,0,9,0,1,2,-1.0,1.0,F,Possession Burglary Tools,0,0,9,8,2,0
Male,37,Caucasian,0,8,0,0,11,0.0,0.0,F,Driving While License Revoked,1,0,8,2,11,1
Male,36,African-American,0,1,0,0,0,-3.0,3.0,F,Grand Theft in the 3rd Degree,0,0,1,1,0,0
Male,26,African-American,0,6,0,0,1,0.0,1.0,F,Pos Cannabis W/Intent Sel/Del,1,0,6,7,1,1
Male,21,Other,0,2,2,0,3,-1.0,1.0,F,Grand Theft in the 3rd Degree,1,0,2,4,3,1
Male,35,African-American,0,4,0,0,7,-23.0,24.0,F,Resist Officer w/Violence,1,1,4,2,7,1
Male,22,African-American,0,4,0,0,2,-1.0,1.0,F,Crim Use of Personal ID Info,1,1,4,6,2,1
Male,25,Caucasian,0,2,0,0,0,0.0,1.0,F,Aggravated Battery,0,0,2,3,0,0
Male,24,Caucasian,0,7,0,0,0,,1.0,M,Crim Attempt/Solicit/Consp,0,0,7,4,0,0
Male,36,Hispanic,0,1,0,0,0,-7.0,7.0,M,Operating W/O Valid License,0,0,1,1,0,0
Male,24,African-American,0,7,0,0,2,-1.0,1.0,M,Susp Drivers Lic 1st Offense,1,1,7,7,2,1
Male,21,African-American,0,9,0,1,0,-1.0,1.0,F,Grand Theft in the 3rd Degree,1,0,9,9,0,1
Male,32,Caucasian,2,9,0,1,15,-1.0,1.0,F,Possession of Cocaine,1,0,9,6,15,1
Male,33,African-American,0,2,0,0,2,0.0,1.0,M,Battery,1,0,2,2,2,1
Male,33,African-American,0,9,0,0,10,0.0,0.0,F,Possession of Cocaine,1,0,9,6,10,1
Female,23,African-American,0,8,0,0,4,-56.0,20.0,M,arrest case no charge,1,0,8,7,4,1
Male,29,Caucasian,0,3,0,0,0,-2.0,3.0,M,DUI Property Damage/Injury,0,0,3,1,0,0
Male,50,Caucasian,0,3,0,0,8,-1.0,1.0,F,DWI w/Inj Susp Lic / Habit Off,0,0,3,2,8,0
Male,32,Caucasian,0,5,0,0,5,272.0,15.0,F,arrest case no charge,1,0,5,3,5,1
Male,33,African-American,0,8,0,0,14,-1.0,1.0,F,Driving While License Revoked,1,0,8,5,14,1
Male,37,African-American,0,8,1,0,13,-1.0,1.0,F,Agg Battery Grt/Bod/Harm,1,0,8,9,13,1
Male,27,African-American,0,7,0,0,9,-1.0,1.0,F,Burglary Unoccupied Dwelling,1,0,7,5,9,1
Male,27,African-American,0,1,0,0,0,-1.0,1.0,M,Battery,0,0,1,2,0,0
Female,52,African-American,0,7,0,0,21,123.0,207.0,F,Felony Petit Theft,1,0,7,1,21,1
Male,21,Hispanic,0,5,0,0,1,-1.0,1.0,M,Possess Cannabis/20 Grams Or Less,1,1,5,5,1,1
Male,58,African-American,0,1,0,0,1,-1.0,1.0,F,arrest case no charge,0,0,1,1,1,0
Male,27,African-American,0,8,0,0,4,-1.0,1.0,F,"Deliver 3,4 Methylenediox",0,0,8,5,4,0
Male,28,African-American,0,4,0,0,5,302.0,1.0,F,Aggravated Assault W/o Firearm,1,0,4,3,5,1
Male,28,Caucasian,0,7,0,0,1,-1.0,1.0,F,Possession of Cocaine,1,0,7,4,1,1
Female,31,Caucasian,0,3,0,0,0,-5.0,5.0,M,Battery,0,0,3,2,0,0
Male,30,Caucasian,0,9,1,0,11,31.0,69.0,F,arrest case no charge,1,0,9,9,11,1
Male,24,African-American,0,7,0,0,3,-1.0,1.0,M,arrest case no charge,0,0,7,7,3,0
Male,26,African-American,0,9,0,0,6,0.0,0.0,F,Possession of Cannabis,1,0,9,9,6,1
Male,43,Caucasian,0,1,0,0,0,-1.0,1.0,M,DUI- Enhanced,0,0,1,1,0,0
Male,31,African-American,0,1,0,1,2,-43.0,44.0,F,Crim Use of Personal ID Info,1,0,1,3,2,1
Male,22,African-American,0,6,0,0,3,0.0,1.0,F,Felony Batt(Great Bodily Harm),1,0,6,5,3,1
Male,23,African-American,0,5,0,0,0,-1.0,1.0,F,Burglary Unoccupied Dwelling,0,0,5,6,0,0
Male,42,Caucasian,0,4,0,0,0,-1.0,1.0,M,Driving Under The Influence,0,0,4,1,0,0
Male,34,African-American,0,2,0,0,0,,1774.0,M,arrest case no charge,1,1,2,2,0,1
Male,30,African-American,0,10,3,0,18,-1.0,1.0,M,Battery,0,0,10,8,18,0
Male,29,African-American,0,9,0,0,1,-1.0,1.0,F,False Imprisonment,0,0,9,7,1,0
Male,38,Caucasian,0,4,0,0,2,0.0,0.0,F,arrest case no charge,1,0,4,2,2,1
Male,26,Caucasian,0,4,0,1,3,-4.0,4.0,M,Petit Theft $100- $300,1,0,4,4,3,0
Female,25,Hispanic,0,6,0,0,4,-107.0,107.0,F,arrest case no charge,1,0,6,5,4,1
Male,51,African-American,0,7,0,0,5,0.0,523.0,M,Driving License Suspended,0,0,7,5,5,0
Male,36,Other,0,1,0,0,0,0.0,1.0,M,Battery,0,0,1,1,0,0
Male,62,Hispanic,0,1,0,0,0,-2.0,3.0,M,Battery,0,0,1,1,0,0
Male,23,African-American,0,3,0,0,0,0.0,1.0,F,Grand Theft (Motor Vehicle),1,0,3,4,0,1
Male,34,African-American,0,5,0,0,7,-1.0,1.0,F,arrest case no charge,1,0,5,3,7,1
Male,35,African-American,0,2,0,0,1,-1.0,1320.0,M,Violation License Restrictions,0,0,2,1,1,0
Male,22,Caucasian,0,3,0,0,0,0.0,0.0,F,"Poss3,4 Methylenedioxymethcath",0,0,3,5,0,0
Male,29,African-American,0,10,0,0,10,-1.0,1.0,M,Assault,1,0,10,8,10,1
Male,40,African-American,0,2,0,0,0,-3.0,3.0,F,Stalking (Aggravated),0,0,2,1,0,0
Male,36,African-American,0,2,0,0,2,0.0,0.0,F,Possession of Cocaine,0,0,2,1,2,0
Male,26,African-American,0,8,0,0,8,0.0,0.0,F,arrest case no charge,1,0,8,5,8,1
Male,25,African-American,0,3,0,0,1,-23.0,23.0,F,Burglary Structure Unoccup,1,0,3,4,1,1
Male,69,Caucasian,0,1,0,0,0,-3.0,3.0,M,DUI Level 0.15 Or Minor In Veh,0,0,1,1,0,0
Male,27,African-American,0,4,1,0,1,-1.0,1.0,F,Grand Theft in the 3rd Degree,0,0,4,3,1,0
Male,20,Caucasian,0,5,0,0,0,0.0,0.0,F,Grand Theft in the 3rd Degree,1,0,5,9,0,1
Male,27,African-American,0,1,0,0,1,-2.0,2.0,F,Throw Deadly Missile Into Veh,0,0,1,2,1,0
Female,24,African-American,0,6,0,0,6,-1.0,1.0,M,arrest case no charge,0,0,6,7,6,0
Male,42,Caucasian,0,1,0,0,0,-7.0,7.0,F,Aggravated Assault w/Firearm,0,0,1,1,0,0
Male,25,Caucasian,0,3,0,0,1,-1.0,1.0,F,Burglary Conveyance Unoccup,0,0,3,2,1,0
Male,46,Caucasian,0,1,0,0,1,-37.0,37.0,F,arrest case no charge,1,0,1,1,1,1
Male,25,African-American,0,4,0,0,0,-1.0,1.0,F,Uttering a Forged Instrument,0,0,4,4,0,0
Male,22,African-American,0,3,0,0,0,-1.0,1.0,F,Pos Cannabis W/Intent Sel/Del,0,0,3,5,0,0
Male,21,Caucasian,0,4,0,0,0,-1.0,1.0,F,Burglary Structure Unoccup,0,0,4,7,0,0
Male,30,African-American,0,2,0,0,1,0.0,0.0,M,Battery,0,0,2,3,1,0
Male,46,Caucasian,0,5,0,0,9,0.0,1.0,M,Battery,0,0,5,2,9,0
Male,26,African-American,0,7,0,0,2,0.0,0.0,M,Battery,0,0,7,7,2,0
Male,33,African-American,0,5,0,0,0,0.0,0.0,F,arrest case no charge,1,0,5,6,0,1
Male,40,African-American,0,1,0,0,1,-1.0,2.0,M,Battery,0,0,1,2,1,0
Male,34,Caucasian,0,4,0,0,0,-1.0,1.0,F,Possession of Cocaine,0,0,4,3,0,0
Male,22,Caucasian,0,2,0,0,1,-1.0,1.0,F,Grand Theft in the 3rd Degree,1,0,2,3,1,1
Male,28,Hispanic,0,5,0,0,3,-1.0,1.0,M,arrest case no charge,0,0,5,5,3,0
Male,31,African-American,0,3,0,0,4,-1.0,1.0,M,Assault,1,0,3,2,4,1
Male,59,Caucasian,0,1,0,0,3,0.0,0.0,M,Driving Under The Influence,1,1,1,1,3,1
Male,37,Native American,0,2,0,0,0,-1.0,1.0,F,"Aggr Child Abuse-Torture,Punish",0,0,2,1,0,0
Male,50,African-American,0,1,0,0,0,-1.0,1.0,F,Aggravated Battery / Pregnant,0,0,1,1,0,0
Female,21,Other,0,4,0,0,2,244.0,69.0,F,Neglect Child / No Bodily Harm,1,0,4,6,2,1
Male,57,African-American,0,5,0,0,8,-1.0,1.0,F,Felony Battery w/Prior Convict,1,1,5,2,8,1
Male,31,African-American,0,5,0,0,5,-1.0,1.0,M,Assault,1,0,5,5,5,0
Female,51,African-American,0,7,0,0,1,,1259.0,M,Battery,0,0,7,2,1,0
Male,44,African-American,0,8,0,0,9,-28.0,28.0,F,Grand Theft in the 3rd Degree,0,0,8,6,9,0
Male,48,African-American,0,9,0,0,5,-1.0,1.0,F,Possession of Cocaine,1,0,9,2,5,1
Female,25,Caucasian,0,4,0,0,0,-1.0,1.0,F,Grand Theft in the 3rd Degree,0,0,4,3,0,0
Male,51,African-American,0,3,0,0,5,-1.0,4984.0,M,arrest case no charge,0,0,3,3,5,0
Male,50,Caucasian,0,1,0,0,0,-1.0,1.0,F,arrest case no charge,1,0,1,1,0,1
Male,57,Caucasian,0,1,0,0,2,-11.0,11.0,F,arrest case no charge,0,0,1,1,2,0
Male,55,Caucasian,0,1,0,0,0,-1.0,1.0,M,DUI - Enhanced,0,0,1,1,0,0
Male,59,African-American,0,3,0,0,4,-2.0,2.0,F,Possession of Cocaine,1,0,3,1,4,1
Female,42,African-American,0,1,0,0,0,0.0,0.0,F,Aggrav Battery w/Deadly Weapon,0,0,1,1,0,0
Male,20,Hispanic,2,8,0,0,2,-21.0,21.0,F,arrest case no charge,1,0,8,9,2,1
Male,58,African-American,0,9,0,0,16,-47.0,47.0,F,Felony Petit Theft,1,0,9,9,16,0
Male,21,Other,0,4,0,0,0,-1.0,1.0,F,Purchase Cannabis,0,0,4,5,0,0
Male,32,African-American,0,9,0,0,21,-1.0,1.0,F,Felony Petit Theft,1,0,9,8,21,1
Female,24,Hispanic,0,4,0,0,0,0.0,0.0,M,Battery,0,0,4,4,0,0
Male,42,African-American,0,4,0,0,1,0.0,1.0,F,Tampering With Physical Evidence,0,0,4,2,1,0
Male,29,African-American,0,8,0,0,8,-1.0,0.0,F,arrest case no charge,1,0,8,4,8,1
Male,21,African-American,0,6,0,0,1,-1.0,1.0,F,arrest case no charge,0,0,6,6,1,0
Male,31,Caucasian,0,2,0,0,1,-356.0,356.0,M,DUI Level 0.15 Or Minor In Veh,1,0,2,2,1,1
Male,56,Hispanic,0,4,0,0,8,,330.0,M,Driving License Suspended,0,0,4,3,8,0
Male,58,Caucasian,0,1,0,0,0,0.0,1.0,M,DUI Blood Alcohol Above 0.20,0,0,1,1,0,0
Male,22,African-American,0,7,0,1,1,0.0,0.0,F,Pos Cannabis W/Intent Sel/Del,1,0,7,8,1,1
Male,46,Caucasian,0,1,0,0,1,-1.0,1.0,M,Battery,1,0,1,1,1,1
Male,50,Caucasian,0,2,0,0,0,0.0,0.0,M,Battery,1,0,2,1,0,1
Male,46,African-American,0,9,0,0,2,-1.0,1.0,F,Grand Theft in the 3rd Degree,0,0,9,4,2,0
Female,44,African-American,0,8,1,0,11,-1.0,1.0,F,Possession of Cocaine,1,0,8,5,11,1
Male,35,African-American,0,5,0,0,4,-1.0,1.0,M,Battery,0,0,5,6,4,0
Male,30,African-American,0,9,1,0,14,-1.0,1.0,F,Grand Theft (Motor Vehicle),1,0,9,7,14,1
Male,42,African-American,0,5,0,0,2,-1.0,1.0,F,Possession of Cocaine,0,0,5,4,2,0
Male,46,African-American,0,1,0,0,5,-1.0,1.0,F,Grand Theft (Motor Vehicle),1,0,1,1,5,1
Male,42,African-American,0,10,0,0,0,0.0,0.0,F,Poss Pyrrolidinovalerophenone,1,0,10,6,0,1
Male,37,African-American,0,3,0,0,12,-74.0,74.0,F,arrest case no charge,0,0,3,2,12,0
Male,29,Caucasian,0,10,0,0,7,-1.0,1.0,F,Aggravated Battery / Pregnant,1,0,10,8,7,1
Male,32,African-American,0,4,0,1,8,-1.0,1.0,F,Aggravated Battery / Pregnant,0,0,4,2,8,0
Male,31,Other,0,6,0,0,5,-1.0,1.0,F,Grand Theft in the 3rd Degree,1,0,6,4,5,0
Female,33,African-American,0,1,0,0,1,-1.0,1.0,M,Battery,0,0,1,2,1,0
Male,25,Caucasian,0,4,0,0,4,-1.0,1.0,F,Robbery / No Weapon,0,0,4,4,4,0
Female,33,African-American,0,1,0,0,0,-1.0,1.0,M,Battery,0,0,1,1,0,0
Male,21,Hispanic,0,5,0,0,1,-1.0,1.0,F,arrest case no charge,0,0,5,9,1,0
Female,64,Caucasian,0,3,0,0,7,123.0,536.0,M,Expired DL More Than 6 Months,0,0,3,1,7,0
Male,35,Caucasian,0,1,0,0,1,-1.0,1.0,F,Possession of Cocaine,1,0,1,1,1,1
Male,56,African-American,0,1,0,0,1,-22.0,22.0,F,arrest case no charge,0,0,1,1,1,0
Male,38,Caucasian,0,3,0,0,0,-1.0,1.0,M,Battery,1,1,3,1,0,1
Female,40,African-American,0,1,0,0,4,-1.0,1.0,M,arrest case no charge,0,0,1,1,4,0
Male,34,African-American,0,7,0,0,3,-105.0,105.0,F,arrest case no charge,0,0,7,6,3,0
Male,28,African-American,0,4,0,1,4,-1.0,1.0,F,Grand Theft in the 3rd Degree,0,0,4,3,4,0
Male,51,African-American,0,1,0,0,0,-1.0,1.0,M,Battery,0,0,1,1,0,0
Male,35,African-American,0,2,0,0,2,-1.0,1.0,M,Battery,0,0,2,2,2,0
Male,61,African-American,0,2,0,0,5,-13.0,13.0,F,Possession of Cocaine,0,0,2,1,5,0
Male,25,African-American,0,3,0,0,0,0.0,0.0,F,Poss Unlaw Issue Driver Licenc,0,0,3,4,0,0
Male,25,African-American,0,7,0,0,4,-1.0,1.0,F,Felony Driving While Lic Suspd,1,0,7,3,4,1
Male,26,African-American,0,5,0,0,0,0.0,1.0,M,Petit Theft,1,0,5,4,0,0
Male,42,Caucasian,0,1,0,0,1,-1.0,1.0,M,Battery,0,0,1,1,1,0
Female,25,African-American,0,4,0,0,1,-10.0,10.0,F,Grand Theft in the 3rd Degree,0,0,4,4,1,0
Male,26,African-American,0,10,1,0,13,-1.0,207.0,M,Driving License Suspended,1,0,10,9,13,1
Male,31,African-American,0,7,0,0,9,-1.0,1.0,F,Poss of Methylethcathinone,0,0,7,3,9,0
Male,35,Caucasian,0,2,0,1,1,-1.0,1.0,F,Possession of Cocaine,0,0,2,1,1,0
Female,41,African-American,0,2,0,0,4,-100.0,247.0,F,arrest case no charge,1,0,2,1,4,1
Male,34,Caucasian,0,1,0,0,0,-1.0,1.0,F,Lewd/Lasc Battery Pers 12+/<16,0,0,1,1,0,0
Male,46,Caucasian,0,1,0,0,5,-93.0,93.0,M,arrest case no charge,0,0,1,1,5,0
Female,33,Caucasian,0,2,0,0,1,-1.0,1.0,M,Battery,0,0,2,2,1,0
Male,30,African-American,0,2,0,1,3,-1.0,1.0,F,Carrying Concealed Firearm,1,0,2,2,3,0
Female,50,African-American,0,4,0,0,7,-1.0,1.0,M,Battery,0,0,4,1,7,0
Male,21,African-American,0,5,0,0,0,-1.0,1.0,F,Burglary Dwelling Armed,0,0,5,7,0,0
Male,31,Hispanic,0,10,0,0,16,0.0,1.0,F,Burglary Conveyance Unoccup,1,0,10,6,16,1
Male,31,African-American,0,7,0,0,2,-1.0,1.0,F,"Poss 3,4 MDMA (Ecstasy)",1,0,7,3,2,1
Female,23,African-American,0,4,0,0,0,-1.0,1.0,M,Battery,0,0,4,4,0,0
Male,25,African-American,0,6,0,0,1,0.0,0.0,F,Burglary Conveyance Unoccup,0,0,6,6,1,0
Female,24,Caucasian,0,5,0,0,1,-1.0,1.0,F,arrest case no charge,0,0,5,4,1,0
Male,31,African-American,0,10,0,0,13,-1.0,1.0,M,Possess Cannabis/20 Grams Or Less,1,0,10,9,13,1
Male,60,African-American,0,1,0,0,0,-1.0,1.0,F,Grand Theft in the 3rd Degree,1,0,1,1,0,0
Male,30,African-American,0,2,0,0,2,-1.0,1.0,F,arrest case no charge,0,0,2,3,2,0
Female,32,Other,0,1,0,0,0,-1.0,1.0,M,Battery,0,0,1,1,0,0
Male,46,Caucasian,0,1,0,0,0,0.0,1.0,M,Driving Under The Influence,0,0,1,1,0,0
Male,21,Caucasian,0,4,0,1,0,-1.0,1.0,M,Battery,1,1,4,5,0,1
Male,28,African-American,4,9,0,0,6,,497.0,M,Disorderly Intoxication,0,0,9,9,6,0
Male,35,African-American,0,8,0,0,0,-1.0,1.0,F,Pos Cannabis W/Intent Sel/Del,1,0,8,2,0,0
Male,34,Hispanic,0,3,0,0,2,-1.0,1.0,F,Use of Anti-Shoplifting Device,1,0,3,2,2,1
Male,41,Asian,0,8,0,0,2,-1.0,1.0,F,Felony Petit Theft,1,0,8,2,2,1
